transaction_id,customer_id,product,date,month,day_of_week,customer_segment,quantity,price
TXN_01663,CUST_0105,Printer Paper,2023-05-07,5,Sunday,office_worker,2,172.84
TXN_01663,CUST_0105,Water Bottle,2023-05-07,5,Sunday,office_worker,3,64.77
TXN_01663,CUST_0105,File Folder,2023-05-07,5,Sunday,office_worker,2,87.08
TXN_01663,CUST_0105,Kombucha,2023-05-07,5,Sunday,office_worker,1,120.42
TXN_01663,CUST_0105,Crackers,2023-05-07,5,Sunday,office_worker,2,161.33
TXN_01664,CUST_0146,Mixed Nuts,2023-12-17,12,Sunday,student,2,42.29
TXN_01664,CUST_0146,Kombucha,2023-12-17,12,Sunday,student,2,115.09
TXN_01664,CUST_0146,Coconut Water,2023-12-17,12,Sunday,student,3,177.86
TXN_01665,CUST_0450,Speaker,2023-01-25,1,Wednesday,tech_professional,1,137.54
TXN_01665,CUST_0450,Laptop Stand,2023-01-25,1,Wednesday,tech_professional,3,66.0
TXN_01666,CUST_0429,Scissors,2023-12-13,12,Wednesday,student,1,156.29
TXN_01666,CUST_0429,Protein Shake,2023-12-13,12,Wednesday,student,2,129.2
TXN_01666,CUST_0429,Protein Bar,2023-12-13,12,Wednesday,student,3,13.09
TXN_01667,CUST_0375,USB Hub,2023-05-21,5,Sunday,student,1,61.15
TXN_01667,CUST_0375,Resistance Band,2023-05-21,5,Sunday,student,3,30.64
TXN_01667,CUST_0375,Trail Mix,2023-05-21,5,Sunday,student,1,67.99
TXN_01667,CUST_0375,Protein Shake,2023-05-21,5,Sunday,student,3,110.0
TXN_01667,CUST_0375,Protein Bar,2023-05-21,5,Sunday,student,2,7.83
TXN_01667,CUST_0375,Notebook,2023-05-21,5,Sunday,student,1,130.42
TXN_01667,CUST_0375,Tape,2023-05-21,5,Sunday,student,2,66.11
TXN_01667,CUST_0375,Energy Drink,2023-05-21,5,Sunday,student,3,152.56
TXN_01668,CUST_0141,Stapler,2023-05-26,5,Friday,tech_professional,2,14.61
TXN_01668,CUST_0141,Scissors,2023-05-26,5,Friday,tech_professional,2,76.97
TXN_01668,CUST_0141,Keyboard,2023-05-26,5,Friday,tech_professional,3,122.05
TXN_01669,CUST_0264,Granola Bar,2023-05-07,5,Sunday,student,1,21.78
TXN_01669,CUST_0264,Coffee,2023-05-07,5,Sunday,student,3,7.34
TXN_01669,CUST_0264,Sticky Notes,2023-05-07,5,Sunday,student,2,23.76
TXN_01670,CUST_0347,Stapler,2023-10-13,10,Friday,tech_professional,2,71.91
TXN_01670,CUST_0347,Energy Drink,2023-10-13,10,Friday,tech_professional,2,82.58
TXN_01670,CUST_0347,Laptop Stand,2023-10-13,10,Friday,tech_professional,2,29.82
TXN_01670,CUST_0347,Whiteboard,2023-10-13,10,Friday,tech_professional,2,97.78
TXN_01671,CUST_0159,Mixed Nuts,2023-04-26,4,Wednesday,health_enthusiast,1,160.73
TXN_01671,CUST_0159,Melatonin,2023-04-26,4,Wednesday,health_enthusiast,3,150.27
TXN_01671,CUST_0159,Balance Board,2023-04-26,4,Wednesday,health_enthusiast,1,123.41
TXN_01671,CUST_0159,Gym Gloves,2023-04-26,4,Wednesday,health_enthusiast,1,95.22
TXN_01671,CUST_0159,Protein Bar,2023-04-26,4,Wednesday,health_enthusiast,1,167.29
TXN_01671,CUST_0159,Zinc,2023-04-26,4,Wednesday,health_enthusiast,1,72.42
TXN_01672,CUST_0453,Tape,2023-11-25,11,Saturday,tech_professional,3,194.62
TXN_01672,CUST_0453,Monitor,2023-11-25,11,Saturday,tech_professional,3,177.64
TXN_01672,CUST_0453,Coffee,2023-11-25,11,Saturday,tech_professional,3,40.28
TXN_01672,CUST_0453,Desk Organizer,2023-11-25,11,Saturday,tech_professional,2,163.41
TXN_01673,CUST_0361,Coffee,2023-08-31,8,Thursday,tech_professional,2,95.08
TXN_01673,CUST_0361,Keyboard,2023-08-31,8,Thursday,tech_professional,1,190.04
TXN_01673,CUST_0361,File Folder,2023-08-31,8,Thursday,tech_professional,1,21.43
TXN_01673,CUST_0361,Granola Bar,2023-08-31,8,Thursday,tech_professional,3,22.47
TXN_01673,CUST_0361,Speaker,2023-08-31,8,Thursday,tech_professional,3,41.46
TXN_01673,CUST_0361,Energy Drink,2023-08-31,8,Thursday,tech_professional,1,11.55
TXN_01673,CUST_0361,Laptop Stand,2023-08-31,8,Thursday,tech_professional,3,81.36
TXN_01673,CUST_0361,Green Tea,2023-08-31,8,Thursday,tech_professional,3,145.72
TXN_01674,CUST_0024,Trail Mix,2023-06-16,6,Friday,office_worker,2,53.98
TXN_01674,CUST_0024,Energy Drink,2023-06-16,6,Friday,office_worker,1,81.5
TXN_01675,CUST_0422,Melatonin,2023-05-29,5,Monday,health_enthusiast,3,153.23
TXN_01675,CUST_0422,Foam Roller,2023-05-29,5,Monday,health_enthusiast,3,6.45
TXN_01675,CUST_0422,Yogurt,2023-05-29,5,Monday,health_enthusiast,1,95.36
TXN_01676,CUST_0456,Coffee,2023-03-18,3,Saturday,tech_professional,3,67.32
TXN_01676,CUST_0456,Kombucha,2023-03-18,3,Saturday,tech_professional,2,25.75
TXN_01676,CUST_0456,Scissors,2023-03-18,3,Saturday,tech_professional,3,183.62
TXN_01676,CUST_0456,Headphones,2023-03-18,3,Saturday,tech_professional,1,110.38
TXN_01676,CUST_0456,Laptop Stand,2023-03-18,3,Saturday,tech_professional,2,47.52
TXN_01677,CUST_0023,Herbal Tea,2023-01-08,1,Sunday,tech_professional,2,105.32
TXN_01677,CUST_0023,Keyboard,2023-01-08,1,Sunday,tech_professional,2,130.85
TXN_01678,CUST_0453,Protein Shake,2023-09-01,9,Friday,student,2,132.57
TXN_01678,CUST_0453,Gym Gloves,2023-09-01,9,Friday,student,1,61.41
TXN_01678,CUST_0453,Protein Bar,2023-09-01,9,Friday,student,2,129.36
TXN_01678,CUST_0453,Crackers,2023-09-01,9,Friday,student,1,40.84
TXN_01678,CUST_0453,Green Tea,2023-09-01,9,Friday,student,2,164.91
TXN_01679,CUST_0498,Trail Mix,2023-07-01,7,Saturday,office_worker,2,194.71
TXN_01679,CUST_0498,Protein Bar,2023-07-01,7,Saturday,office_worker,1,164.44
TXN_01679,CUST_0498,Popcorn,2023-07-01,7,Saturday,office_worker,3,76.46
TXN_01679,CUST_0498,Juice Pack,2023-07-01,7,Saturday,office_worker,3,169.41
TXN_01679,CUST_0498,File Folder,2023-07-01,7,Saturday,office_worker,2,82.2
TXN_01679,CUST_0498,Herbal Tea,2023-07-01,7,Saturday,office_worker,3,80.39
TXN_01679,CUST_0498,Energy Drink,2023-07-01,7,Saturday,office_worker,3,164.32
TXN_01679,CUST_0498,Green Tea,2023-07-01,7,Saturday,office_worker,2,183.06
TXN_01680,CUST_0211,Workout Towel,2023-07-29,7,Saturday,health_enthusiast,3,66.38
TXN_01680,CUST_0211,Probiotics,2023-07-29,7,Saturday,health_enthusiast,1,116.03
TXN_01681,CUST_0265,Dark Chocolate,2023-07-22,7,Saturday,office_worker,2,23.05
TXN_01681,CUST_0265,Desk Organizer,2023-07-22,7,Saturday,office_worker,2,71.01
TXN_01681,CUST_0265,Notebook,2023-07-22,7,Saturday,office_worker,2,183.97
TXN_01682,CUST_0369,Workout Towel,2023-11-21,11,Tuesday,health_enthusiast,1,58.24
TXN_01682,CUST_0369,Dark Chocolate,2023-11-21,11,Tuesday,health_enthusiast,2,33.06
TXN_01682,CUST_0369,Protein Bar,2023-11-21,11,Tuesday,health_enthusiast,2,64.84
TXN_01683,CUST_0434,Monitor,2023-01-30,1,Monday,tech_professional,1,75.53
TXN_01683,CUST_0434,Resistance Band,2023-01-30,1,Monday,tech_professional,1,65.72
TXN_01683,CUST_0434,Charger,2023-01-30,1,Monday,tech_professional,3,42.09
TXN_01683,CUST_0434,Protein Shake,2023-01-30,1,Monday,tech_professional,1,37.41
TXN_01683,CUST_0434,Desk Organizer,2023-01-30,1,Monday,tech_professional,3,77.01
TXN_01683,CUST_0434,Speaker,2023-01-30,1,Monday,tech_professional,1,144.68
TXN_01684,CUST_0479,Herbal Tea,2023-12-11,12,Monday,office_worker,3,120.37
TXN_01684,CUST_0479,Scissors,2023-12-11,12,Monday,office_worker,2,43.64
TXN_01684,CUST_0479,Coffee,2023-12-11,12,Monday,office_worker,1,184.62
TXN_01684,CUST_0479,Protein Bar,2023-12-11,12,Monday,office_worker,2,110.01
TXN_01685,CUST_0337,Herbal Tea,2023-04-19,4,Wednesday,office_worker,1,65.59
TXN_01685,CUST_0337,Kombucha,2023-04-19,4,Wednesday,office_worker,2,89.03
TXN_01685,CUST_0337,Notebook,2023-04-19,4,Wednesday,office_worker,2,78.57
TXN_01685,CUST_0337,Coconut Water,2023-04-19,4,Wednesday,office_worker,2,139.13
TXN_01686,CUST_0351,Dark Chocolate,2023-04-24,4,Monday,health_enthusiast,3,97.96
TXN_01686,CUST_0351,Crackers,2023-04-24,4,Monday,health_enthusiast,1,78.52
TXN_01686,CUST_0351,Water Bottle,2023-04-24,4,Monday,health_enthusiast,3,151.4
TXN_01686,CUST_0351,Juice Pack,2023-04-24,4,Monday,health_enthusiast,1,46.09
TXN_01686,CUST_0351,Collagen,2023-04-24,4,Monday,health_enthusiast,1,68.84
TXN_01686,CUST_0351,Turmeric,2023-04-24,4,Monday,health_enthusiast,3,163.85
TXN_01686,CUST_0351,Energy Drink,2023-04-24,4,Monday,health_enthusiast,2,52.78
TXN_01687,CUST_0452,Yogurt,2023-06-05,6,Monday,office_worker,2,129.42
TXN_01687,CUST_0452,Dark Chocolate,2023-06-05,6,Monday,office_worker,2,86.16
TXN_01687,CUST_0452,Trail Mix,2023-06-05,6,Monday,office_worker,1,13.96
TXN_01687,CUST_0452,Coffee,2023-06-05,6,Monday,office_worker,1,187.78
TXN_01687,CUST_0452,Protein Shake,2023-06-05,6,Monday,office_worker,2,121.9
TXN_01687,CUST_0452,Notebook,2023-06-05,6,Monday,office_worker,3,80.34
TXN_01688,CUST_0194,Webcam,2023-10-07,10,Saturday,tech_professional,2,178.45
TXN_01688,CUST_0194,Charger,2023-10-07,10,Saturday,tech_professional,1,137.64
TXN_01688,CUST_0194,Kombucha,2023-10-07,10,Saturday,tech_professional,3,136.79
TXN_01688,CUST_0194,Tape,2023-10-07,10,Saturday,tech_professional,3,75.24
TXN_01688,CUST_0194,Herbal Tea,2023-10-07,10,Saturday,tech_professional,3,191.63
TXN_01689,CUST_0214,Stapler,2023-11-15,11,Wednesday,office_worker,1,57.23
TXN_01689,CUST_0214,Trail Mix,2023-11-15,11,Wednesday,office_worker,2,119.2
TXN_01689,CUST_0214,Coffee,2023-11-15,11,Wednesday,office_worker,1,130.85
TXN_01689,CUST_0214,Pen Set,2023-11-15,11,Wednesday,office_worker,1,101.32
TXN_01689,CUST_0214,Notebook,2023-11-15,11,Wednesday,office_worker,2,122.48
TXN_01689,CUST_0214,Crackers,2023-11-15,11,Wednesday,office_worker,1,128.17
TXN_01689,CUST_0214,Scissors,2023-11-15,11,Wednesday,office_worker,3,112.45
TXN_01690,CUST_0345,USB Hub,2023-01-02,1,Monday,tech_professional,1,11.06
TXN_01690,CUST_0345,Mouse,2023-01-02,1,Monday,tech_professional,3,34.89
TXN_01690,CUST_0345,Laptop,2023-01-02,1,Monday,tech_professional,3,24.38
TXN_01690,CUST_0345,Laptop Stand,2023-01-02,1,Monday,tech_professional,1,47.17
TXN_01691,CUST_0423,Mouse,2023-04-10,4,Monday,tech_professional,1,99.58
TXN_01691,CUST_0423,Kombucha,2023-04-10,4,Monday,tech_professional,1,52.66
TXN_01691,CUST_0423,Notebook,2023-04-10,4,Monday,tech_professional,3,120.99
TXN_01691,CUST_0423,Energy Drink,2023-04-10,4,Monday,tech_professional,2,99.36
TXN_01691,CUST_0423,Green Tea,2023-04-10,4,Monday,tech_professional,1,167.58
TXN_01692,CUST_0310,Dried Fruit,2023-04-04,4,Tuesday,office_worker,2,128.94
TXN_01692,CUST_0310,Pen Set,2023-04-04,4,Tuesday,office_worker,2,181.29
TXN_01693,CUST_0004,Yogurt,2023-12-24,12,Sunday,office_worker,1,55.15
TXN_01693,CUST_0004,Mixed Nuts,2023-12-24,12,Sunday,office_worker,1,157.91
TXN_01693,CUST_0004,Pen Set,2023-12-24,12,Sunday,office_worker,3,182.39
TXN_01693,CUST_0004,Kombucha,2023-12-24,12,Sunday,office_worker,2,27.18
TXN_01693,CUST_0004,Herbal Tea,2023-12-24,12,Sunday,office_worker,1,65.96
TXN_01693,CUST_0004,Energy Drink,2023-12-24,12,Sunday,office_worker,3,101.1
TXN_01693,CUST_0004,Sticky Notes,2023-12-24,12,Sunday,office_worker,2,125.67
TXN_01694,CUST_0321,Workout Towel,2023-02-28,2,Tuesday,health_enthusiast,1,108.94
TXN_01694,CUST_0321,Granola Bar,2023-02-28,2,Tuesday,health_enthusiast,1,181.69
TXN_01695,CUST_0320,Energy Drink,2023-05-11,5,Thursday,tech_professional,2,127.28
TXN_01695,CUST_0320,Kombucha,2023-05-11,5,Thursday,tech_professional,3,130.09
TXN_01695,CUST_0320,Charger,2023-05-11,5,Thursday,tech_professional,1,168.29
TXN_01696,CUST_0342,USB Hub,2023-03-27,3,Monday,tech_professional,1,132.83
TXN_01696,CUST_0342,Speaker,2023-03-27,3,Monday,tech_professional,1,177.39
TXN_01696,CUST_0342,Webcam,2023-03-27,3,Monday,tech_professional,1,47.95
TXN_01696,CUST_0342,Tape,2023-03-27,3,Monday,tech_professional,1,90.15
TXN_01696,CUST_0342,Energy Drink,2023-03-27,3,Monday,tech_professional,3,72.53
TXN_01696,CUST_0342,Headphones,2023-03-27,3,Monday,tech_professional,2,37.3
TXN_01696,CUST_0342,Laptop,2023-03-27,3,Monday,tech_professional,3,46.95
TXN_01696,CUST_0342,Green Tea,2023-03-27,3,Monday,tech_professional,2,101.35
TXN_01697,CUST_0388,Green Tea,2023-01-14,1,Saturday,tech_professional,1,161.62
TXN_01697,CUST_0388,Printer Paper,2023-01-14,1,Saturday,tech_professional,2,159.96
TXN_01698,CUST_0070,Trail Mix,2023-10-02,10,Monday,health_enthusiast,1,38.27
TXN_01698,CUST_0070,Gym Gloves,2023-10-02,10,Monday,health_enthusiast,1,124.88
TXN_01698,CUST_0070,Protein Powder,2023-10-02,10,Monday,health_enthusiast,2,21.32
TXN_01698,CUST_0070,Popcorn,2023-10-02,10,Monday,health_enthusiast,3,162.35
TXN_01698,CUST_0070,Energy Drink,2023-10-02,10,Monday,health_enthusiast,2,45.7
TXN_01698,CUST_0070,Green Tea,2023-10-02,10,Monday,health_enthusiast,1,60.17
TXN_01699,CUST_0406,Speaker,2023-12-11,12,Monday,tech_professional,1,92.23
TXN_01699,CUST_0406,Water Bottle,2023-12-11,12,Monday,tech_professional,2,5.51
TXN_01699,CUST_0406,Laptop,2023-12-11,12,Monday,tech_professional,2,102.85
TXN_01700,CUST_0212,Workout Towel,2023-03-25,3,Saturday,health_enthusiast,3,6.35
TXN_01700,CUST_0212,Herbal Tea,2023-03-25,3,Saturday,health_enthusiast,3,146.59
TXN_01700,CUST_0212,Granola Bar,2023-03-25,3,Saturday,health_enthusiast,1,131.83
TXN_01700,CUST_0212,Yogurt,2023-03-25,3,Saturday,health_enthusiast,2,58.16
TXN_01701,CUST_0174,Printer Paper,2023-05-31,5,Wednesday,student,3,31.82
TXN_01701,CUST_0174,Granola Bar,2023-05-31,5,Wednesday,student,1,115.12
TXN_01701,CUST_0174,File Folder,2023-05-31,5,Wednesday,student,1,170.12
TXN_01701,CUST_0174,Energy Drink,2023-05-31,5,Wednesday,student,3,182.02
TXN_01701,CUST_0174,Laptop Stand,2023-05-31,5,Wednesday,student,1,7.12
TXN_01702,CUST_0081,USB Hub,2023-02-25,2,Saturday,tech_professional,1,170.72
TXN_01702,CUST_0081,Webcam,2023-02-25,2,Saturday,tech_professional,3,11.05
TXN_01703,CUST_0187,Whiteboard,2023-11-13,11,Monday,office_worker,2,17.52
TXN_01703,CUST_0187,Sticky Notes,2023-11-13,11,Monday,office_worker,3,96.47
TXN_01704,CUST_0244,Dried Fruit,2023-05-20,5,Saturday,student,3,9.92
TXN_01704,CUST_0244,Coffee,2023-05-20,5,Saturday,student,3,63.06
TXN_01704,CUST_0244,Water Bottle,2023-05-20,5,Saturday,student,3,20.65
TXN_01704,CUST_0244,Mouse,2023-05-20,5,Saturday,student,1,110.77
TXN_01704,CUST_0244,Keyboard,2023-05-20,5,Saturday,student,3,106.64
TXN_01704,CUST_0244,Kombucha,2023-05-20,5,Saturday,student,3,17.18
TXN_01704,CUST_0244,Granola Bar,2023-05-20,5,Saturday,student,1,24.46
TXN_01704,CUST_0244,Notebook,2023-05-20,5,Saturday,student,2,165.08
TXN_01704,CUST_0244,Energy Drink,2023-05-20,5,Saturday,student,2,141.25
TXN_01705,CUST_0206,Coconut Water,2023-09-13,9,Wednesday,office_worker,2,87.32
TXN_01705,CUST_0206,Dark Chocolate,2023-09-13,9,Wednesday,office_worker,2,19.64
TXN_01705,CUST_0206,Protein Shake,2023-09-13,9,Wednesday,office_worker,2,174.65
TXN_01705,CUST_0206,Coffee,2023-09-13,9,Wednesday,office_worker,2,152.88
TXN_01705,CUST_0206,Protein Bar,2023-09-13,9,Wednesday,office_worker,1,30.14
TXN_01705,CUST_0206,Tape,2023-09-13,9,Wednesday,office_worker,1,134.77
TXN_01705,CUST_0206,Herbal Tea,2023-09-13,9,Wednesday,office_worker,3,5.82
TXN_01706,CUST_0491,Dried Fruit,2023-12-27,12,Wednesday,student,3,34.01
TXN_01706,CUST_0491,Protein Shake,2023-12-27,12,Wednesday,student,3,183.89
TXN_01706,CUST_0491,Printer Paper,2023-12-27,12,Wednesday,student,3,119.67
TXN_01706,CUST_0491,Protein Bar,2023-12-27,12,Wednesday,student,3,40.6
TXN_01707,CUST_0285,Dark Chocolate,2023-05-18,5,Thursday,health_enthusiast,3,127.27
TXN_01707,CUST_0285,Water Bottle,2023-05-18,5,Thursday,health_enthusiast,1,141.51
TXN_01707,CUST_0285,Jump Rope,2023-05-18,5,Thursday,health_enthusiast,2,10.85
TXN_01707,CUST_0285,Cold Brew,2023-05-18,5,Thursday,health_enthusiast,3,52.32
TXN_01708,CUST_0217,Herbal Tea,2023-09-15,9,Friday,health_enthusiast,1,137.08
TXN_01708,CUST_0217,Water Bottle,2023-09-15,9,Friday,health_enthusiast,1,119.18
TXN_01708,CUST_0217,Kombucha,2023-09-15,9,Friday,health_enthusiast,1,67.22
TXN_01709,CUST_0178,Mixed Nuts,2023-07-21,7,Friday,office_worker,2,134.0
TXN_01709,CUST_0178,Popcorn,2023-07-21,7,Friday,office_worker,2,37.37
TXN_01709,CUST_0178,Crackers,2023-07-21,7,Friday,office_worker,1,97.3
TXN_01710,CUST_0444,USB Hub,2023-06-20,6,Tuesday,student,1,85.15
TXN_01710,CUST_0444,Sticky Notes,2023-06-20,6,Tuesday,student,1,52.94
TXN_01710,CUST_0444,Notebook,2023-06-20,6,Tuesday,student,1,27.75
TXN_01711,CUST_0048,Whiteboard,2023-12-20,12,Wednesday,student,1,160.94
TXN_01711,CUST_0048,Energy Drink,2023-12-20,12,Wednesday,student,3,113.54
TXN_01711,CUST_0048,Rice Cakes,2023-12-20,12,Wednesday,student,1,177.94
TXN_01712,CUST_0017,Dumbbells,2023-04-10,4,Monday,health_enthusiast,2,187.13
TXN_01712,CUST_0017,Juice Pack,2023-04-10,4,Monday,health_enthusiast,1,20.11
TXN_01712,CUST_0017,Water Bottle,2023-04-10,4,Monday,health_enthusiast,2,71.21
TXN_01712,CUST_0017,Melatonin,2023-04-10,4,Monday,health_enthusiast,3,56.67
TXN_01713,CUST_0329,Resistance Band,2023-10-18,10,Wednesday,health_enthusiast,1,28.99
TXN_01713,CUST_0329,Yoga Mat,2023-10-18,10,Wednesday,health_enthusiast,2,58.26
TXN_01713,CUST_0329,Protein Shake,2023-10-18,10,Wednesday,health_enthusiast,2,130.13
TXN_01713,CUST_0329,Herbal Tea,2023-10-18,10,Wednesday,health_enthusiast,1,180.9
TXN_01713,CUST_0329,Ankle Weights,2023-10-18,10,Wednesday,health_enthusiast,3,80.54
TXN_01714,CUST_0450,Yogurt,2023-04-02,4,Sunday,office_worker,2,154.11
TXN_01714,CUST_0450,Protein Shake,2023-04-02,4,Sunday,office_worker,3,163.34
TXN_01714,CUST_0450,Popcorn,2023-04-02,4,Sunday,office_worker,2,51.77
TXN_01714,CUST_0450,Cold Brew,2023-04-02,4,Sunday,office_worker,1,16.93
TXN_01714,CUST_0450,Crackers,2023-04-02,4,Sunday,office_worker,2,162.86
TXN_01714,CUST_0450,Energy Drink,2023-04-02,4,Sunday,office_worker,2,76.87
TXN_01715,CUST_0271,Energy Drink,2023-11-30,11,Thursday,tech_professional,3,38.45
TXN_01715,CUST_0271,Protein Shake,2023-11-30,11,Thursday,tech_professional,2,149.33
TXN_01715,CUST_0271,Gym Gloves,2023-11-30,11,Thursday,tech_professional,1,10.01
TXN_01715,CUST_0271,Printer Paper,2023-11-30,11,Thursday,tech_professional,3,22.9
TXN_01716,CUST_0154,Crackers,2023-05-09,5,Tuesday,health_enthusiast,3,14.25
TXN_01716,CUST_0154,Energy Drink,2023-05-09,5,Tuesday,health_enthusiast,3,18.85
TXN_01716,CUST_0154,Dark Chocolate,2023-05-09,5,Tuesday,health_enthusiast,2,128.22
TXN_01717,CUST_0378,Vitamin D,2023-01-07,1,Saturday,health_enthusiast,3,127.62
TXN_01717,CUST_0378,Yogurt,2023-01-07,1,Saturday,health_enthusiast,2,70.94
TXN_01717,CUST_0378,Mixed Nuts,2023-01-07,1,Saturday,health_enthusiast,2,20.12
TXN_01717,CUST_0378,Trail Mix,2023-01-07,1,Saturday,health_enthusiast,2,90.37
TXN_01717,CUST_0378,Protein Powder,2023-01-07,1,Saturday,health_enthusiast,2,118.36
TXN_01717,CUST_0378,Popcorn,2023-01-07,1,Saturday,health_enthusiast,1,25.96
TXN_01717,CUST_0378,Collagen,2023-01-07,1,Saturday,health_enthusiast,1,67.09
TXN_01718,CUST_0098,Coffee,2023-03-13,3,Monday,office_worker,1,182.52
TXN_01718,CUST_0098,Sticky Notes,2023-03-13,3,Monday,office_worker,2,37.19
TXN_01719,CUST_0405,Yogurt,2023-11-14,11,Tuesday,health_enthusiast,3,151.73
TXN_01719,CUST_0405,Coconut Water,2023-11-14,11,Tuesday,health_enthusiast,2,103.52
TXN_01719,CUST_0405,Mixed Nuts,2023-11-14,11,Tuesday,health_enthusiast,2,36.97
TXN_01719,CUST_0405,Protein Shake,2023-11-14,11,Tuesday,health_enthusiast,1,131.23
TXN_01719,CUST_0405,Protein Powder,2023-11-14,11,Tuesday,health_enthusiast,2,21.53
TXN_01719,CUST_0405,Foam Roller,2023-11-14,11,Tuesday,health_enthusiast,2,31.6
TXN_01719,CUST_0405,Coffee,2023-11-14,11,Tuesday,health_enthusiast,2,7.7
TXN_01719,CUST_0405,Gym Gloves,2023-11-14,11,Tuesday,health_enthusiast,2,48.45
TXN_01719,CUST_0405,Collagen,2023-11-14,11,Tuesday,health_enthusiast,2,38.07
TXN_01720,CUST_0470,Dark Chocolate,2023-12-28,12,Thursday,student,1,179.6
TXN_01720,CUST_0470,Headphones,2023-12-28,12,Thursday,student,2,141.95
TXN_01720,CUST_0470,Yogurt,2023-12-28,12,Thursday,student,3,103.25
TXN_01720,CUST_0470,Dried Fruit,2023-12-28,12,Thursday,student,3,49.78
TXN_01721,CUST_0245,Yogurt,2023-06-24,6,Saturday,health_enthusiast,3,47.59
TXN_01721,CUST_0245,Gym Gloves,2023-06-24,6,Saturday,health_enthusiast,2,147.3
TXN_01721,CUST_0245,Protein Bar,2023-06-24,6,Saturday,health_enthusiast,3,25.16
TXN_01721,CUST_0245,Zinc,2023-06-24,6,Saturday,health_enthusiast,1,155.52
TXN_01721,CUST_0245,Magnesium,2023-06-24,6,Saturday,health_enthusiast,1,116.11
TXN_01721,CUST_0245,Green Tea,2023-06-24,6,Saturday,health_enthusiast,1,71.5
TXN_01722,CUST_0448,Rice Cakes,2023-08-11,8,Friday,office_worker,2,144.75
TXN_01722,CUST_0448,Protein Bar,2023-08-11,8,Friday,office_worker,3,86.73
TXN_01723,CUST_0240,Omega-3,2023-07-02,7,Sunday,health_enthusiast,3,60.71
TXN_01723,CUST_0240,Yoga Mat,2023-07-02,7,Sunday,health_enthusiast,1,107.65
TXN_01723,CUST_0240,Protein Shake,2023-07-02,7,Sunday,health_enthusiast,1,171.65
TXN_01723,CUST_0240,Gym Gloves,2023-07-02,7,Sunday,health_enthusiast,2,118.57
TXN_01723,CUST_0240,Water Bottle,2023-07-02,7,Sunday,health_enthusiast,1,102.83
TXN_01723,CUST_0240,Magnesium,2023-07-02,7,Sunday,health_enthusiast,3,128.47
TXN_01723,CUST_0240,Green Tea,2023-07-02,7,Sunday,health_enthusiast,2,84.03
TXN_01724,CUST_0411,Workout Towel,2023-05-04,5,Thursday,health_enthusiast,2,155.82
TXN_01724,CUST_0411,Coffee,2023-05-04,5,Thursday,health_enthusiast,2,94.46
TXN_01724,CUST_0411,Protein Bar,2023-05-04,5,Thursday,health_enthusiast,1,99.74
TXN_01724,CUST_0411,Yogurt,2023-05-04,5,Thursday,health_enthusiast,2,114.23
TXN_01725,CUST_0384,Kombucha,2023-06-30,6,Friday,office_worker,2,86.77
TXN_01725,CUST_0384,Desk Organizer,2023-06-30,6,Friday,office_worker,3,169.91
TXN_01725,CUST_0384,Green Tea,2023-06-30,6,Friday,office_worker,1,21.05
TXN_01726,CUST_0396,Tape,2023-09-09,9,Saturday,student,3,153.35
TXN_01726,CUST_0396,Yogurt,2023-09-09,9,Saturday,student,2,68.91
TXN_01726,CUST_0396,Printer Paper,2023-09-09,9,Saturday,student,1,45.76
TXN_01727,CUST_0131,Coconut Water,2023-11-16,11,Thursday,health_enthusiast,1,60.16
TXN_01727,CUST_0131,Vitamins,2023-11-16,11,Thursday,health_enthusiast,2,115.03
TXN_01727,CUST_0131,Protein Powder,2023-11-16,11,Thursday,health_enthusiast,2,96.61
TXN_01727,CUST_0131,Probiotics,2023-11-16,11,Thursday,health_enthusiast,2,48.17
TXN_01727,CUST_0131,Water Bottle,2023-11-16,11,Thursday,health_enthusiast,3,110.95
TXN_01727,CUST_0131,Magnesium,2023-11-16,11,Thursday,health_enthusiast,1,142.9
TXN_01727,CUST_0131,Green Tea,2023-11-16,11,Thursday,health_enthusiast,1,136.76
TXN_01728,CUST_0193,Webcam,2023-11-08,11,Wednesday,student,3,74.06
TXN_01728,CUST_0193,Protein Bar,2023-11-08,11,Wednesday,student,1,82.59
TXN_01728,CUST_0193,Whiteboard,2023-11-08,11,Wednesday,student,1,44.88
TXN_01728,CUST_0193,File Folder,2023-11-08,11,Wednesday,student,2,19.86
TXN_01728,CUST_0193,Notebook,2023-11-08,11,Wednesday,student,3,121.77
TXN_01728,CUST_0193,Granola Bar,2023-11-08,11,Wednesday,student,3,101.73
TXN_01728,CUST_0193,Tape,2023-11-08,11,Wednesday,student,2,33.06
TXN_01729,CUST_0462,Crackers,2023-04-02,4,Sunday,office_worker,1,143.82
TXN_01729,CUST_0462,Popcorn,2023-04-02,4,Sunday,office_worker,3,17.86
TXN_01729,CUST_0462,Sticky Notes,2023-04-02,4,Sunday,office_worker,1,161.87
TXN_01730,CUST_0126,Energy Drink,2023-07-16,7,Sunday,tech_professional,2,21.93
TXN_01730,CUST_0126,Sticky Notes,2023-07-16,7,Sunday,tech_professional,3,63.77
TXN_01730,CUST_0126,Charger,2023-07-16,7,Sunday,tech_professional,2,132.27
TXN_01731,CUST_0093,Mouse,2023-08-09,8,Wednesday,tech_professional,1,186.31
TXN_01731,CUST_0093,Keyboard,2023-08-09,8,Wednesday,tech_professional,2,146.35
